GLOBALTIME -> ID  -- St  -- D-> -- D<- -- LCP -- TimeToComplete
         0 -> 249 --  -1 --   2 --   7 --  -1 --    6907
         0 -> 250 --  -1 --   1 --   6 --  -1 --    7071
         0 -> 251 --  -1 --   2 --  13 --  -1 --    7286
         0 -> 252 --  -1 --   1 --   3 --  -1 --    6862
         0 -> 253 --  -1 --   2 --   8 --  -1 --    7438
         0 -> 254 --  -1 --   2 --  12 --  -1 --    7503
         0 -> 255 --   0 --   0 --  14 --  -1 --    7185
         0 -> 256 --  -1 --   2 --   9 --  -1 --    7117
         0 -> 257 --  -1 --   1 --  12 --  -1 --    7221
         0 -> 258 --  -1 --   1 --  40 --  -1 --    7390
         0 -> 259 --   0 --   0 --   9 --  -1 --    7084
         0 -> 260 --  -1 --   2 --  38 --  -1 --    7094
         0 -> 261 --  -1 --   1 --  13 --  -1 --    6969
         0 -> 262 --  -1 --   3 --  38 --  -1 --    7035
         0 -> 263 --  -1 --   3 --  41 --  -1 --    7379
         0 -> 264 --  -1 --   1 --  38 --  -1 --    7352
         0 -> 265 --  -1 --   1 --  12 --  -1 --    7399
         0 -> 266 --  -1 --   1 --  10 --  -1 --    7285
         0 -> 267 --  -1 --   2 --  13 --  -1 --    7474
         0 -> 268 --   0 --   0 --  14 --  -1 --    6951
         0 -> 269 --  -1 --   2 --  42 --  -1 --    7295
         0 -> 270 --   0 --   0 --  40 --  -1 --    7220
         0 -> 271 --   0 --   0 --  21 --  -1 --    7326
         0 -> 272 --  -1 --   2 --  11 --  -1 --    7338
         0 -> 273 --   0 --   0 --  61 --  -1 --    7062
         0 -> 274 --  -1 --   1 --  39 --  -1 --    7024
         0 -> 275 --  -1 --   1 --  60 --  -1 --    7340
         0 -> 276 --   0 --   0 --  11 --  -1 --    7389
         0 -> 277 --  -1 --   1 --  67 --  -1 --    7108
         0 -> 278 --   0 --   0 --  10 --  -1 --    7367
         0 -> 279 --  -1 --   1 --  14 --  -1 --    6936
         0 -> 280 --  -1 --   1 --  12 --  -1 --    7519
         0 -> 281 --  -1 --   2 --  13 --  -1 --    7383
         0 -> 282 --  -1 --   2 --  40 --  -1 --    7532
         0 -> 283 --  -1 --   3 --  12 --  -1 --    7231
         0 -> 284 --  -1 --   2 --  68 --  -1 --    7509
         0 -> 285 --  -1 --   2 --  12 --  -1 --    7406
         0 -> 286 --  -1 --   1 --  15 --  -1 --    6867
         0 -> 287 --   0 --   0 --  75 --  -1 --    7029
         0 -> 288 --  -1 --   1 --  17 --  -1 --    6981
         0 -> 289 --  -1 --   2 --  17 --  -1 --    7167
         0 -> 290 --  -1 --   1 --  18 --  -1 --    7126
         0 -> 291 --   0 --   0 --  26 --  -1 --    7168
         0 -> 292 --   0 --   0 --  46 --  -1 --    7036
         0 -> 293 --  -1 --   1 --  19 --  -1 --    7457
         0 -> 294 --  -1 --   1 --  28 --  -1 --    7362
         0 -> 295 --  -1 --   2 --  13 --  -1 --    7163
         0 -> 296 --  -1 --   1 --   5 --  -1 --    7049
         0 -> 297 --   0 --   0 --  41 --  -1 --    7410
         0 -> 298 --   0 --   0 --  20 --  -1 --    7227
         0 -> 299 --   0 --   0 --  77 --  -1 --    7317
         0 -> 300 --  -1 --   2 --  29 --  -1 --    6960
         0 -> 301 --  -1 --   5 --  17 --  -1 --    6931
         0 -> 302 --  -1 --   1 --  14 --  -1 --    6868
         0 -> 303 --  -1 --   2 --  12 --  -1 --    7391
         0 -> 304 --  -1 --   3 --   6 --  -1 --    7208
         0 -> 305 --  -1 --   2 --   6 --  -1 --    7351
         0 -> 306 --  -1 --   2 --   6 --  -1 --    6887
         0 -> 307 --  -1 --   1 --  18 --  -1 --    7217
         0 -> 308 --  -1 --   1 --  19 --  -1 --    6989
         0 -> 309 --  -1 --   2 --  38 --  -1 --    7303
         0 -> 310 --  -1 --   1 --  24 --  -1 --    7011
         0 -> 311 --  -1 --   4 --   6 --  -1 --    7094
         0 -> 312 --  -1 --   1 --  15 --  -1 --    7294
         0 -> 313 --  -1 --   1 --  24 --  -1 --    7265
         0 -> 314 --  -1 --   1 --  27 --  -1 --    7097
         0 -> 315 --  -1 --   1 --  25 --  -1 --    7547
         0 -> 316 --  -1 --   2 --  43 --  -1 --    6960
         0 -> 317 --  -1 --   2 --  47 --  -1 --    7109
         0 -> 318 --  -1 --   1 --  63 --  -1 --    7503
         0 -> 319 --  -1 --   1 --  13 --  -1 --    7492
         0 -> 320 --  -1 --   1 --  28 --  -1 --    7049
         0 -> 321 --  -1 --   4 --  20 --  -1 --    6998
         0 -> 322 --  -1 --   1 --  64 --  -1 --    7117
         0 -> 323 --  -1 --   2 --  65 --  -1 --    7543
         0 -> 324 --  -1 --   2 --  14 --  -1 --    7494
         0 -> 325 --  -1 --   2 --  31 --  -1 --    7327
         0 -> 326 --  -1 --   1 --  32 --  -1 --    6883
         0 -> 327 --   0 --   0 --  26 --  -1 --    6926
         0 -> 328 --  -1 --   1 --  21 --  -1 --    7142
         0 -> 329 --   0 --   0 --  15 --  -1 --    7020
         0 -> 330 --  -1 --   2 --  39 --  -1 --    7344
         0 -> 331 --  -1 --   1 --  32 --  -1 --    7482
         0 -> 332 --  -1 --   1 --  34 --  -1 --    7085
         0 -> 333 --  -1 --   1 --  13 --  -1 --    6988
         0 -> 334 --  -1 --   2 --  14 --  -1 --    7100
         0 -> 335 --   0 --   0 --  32 --  -1 --    6891
         0 -> 336 --  -1 --   1 --  25 --  -1 --    7010
         0 -> 337 --  -1 --   3 --  12 --  -1 --    7254
         0 -> 338 --   0 --   0 --  22 --  -1 --    7071
         0 -> 339 --  -1 --   2 --  39 --  -1 --    6857
         0 -> 340 --  -1 --   1 --   5 --  -1 --    7057
         0 -> 341 --  -1 --   1 --   6 --  -1 --    7089
         0 -> 342 --  -1 --   1 --   6 --  -1 --    7032
         0 -> 343 --  -1 --   1 --  12 --  -1 --    7006
         0 -> 344 --  -1 --   2 --   7 --  -1 --    6922
         0 -> 345 --  -1 --   2 --   6 --  -1 --    7066
         0 -> 346 --  -1 --   1 --   7 --  -1 --    6967
         0 -> 347 --  -1 --   1 --  61 --  -1 --    7545
         0 -> 348 --  -1 --   1 --   6 --  -1 --    7263
         0 -> 349 --  -1 --   2 --   5 --  -1 --    7329
         0 -> 350 --  -1 --   1 --  14 --  -1 --    7443
         0 -> 351 --  -1 --   2 --  34 --  -1 --    7068
         0 -> 352 --  -1 --   1 --  38 --  -1 --    6906
         0 -> 353 --  -1 --   2 --   6 --  -1 --    7388
         0 -> 354 --  -1 --   4 --  67 --  -1 --    6901
         0 -> 355 --  -1 --   2 --  35 --  -1 --    7279
         0 -> 356 --  -1 --   1 --   7 --  -1 --    7061
         0 -> 357 --  -1 --   1 --  45 --  -1 --    7507
         0 -> 358 --   0 --   0 --  41 --  -1 --    7371
         0 -> 359 --   0 --   0 --   8 --  -1 --    7068
         0 -> 360 --  -1 --   2 --   7 --  -1 --    7376
         0 -> 361 --  -1 --   1 --  36 --  -1 --    7027
         0 -> 362 --  -1 --   3 --  68 --  -1 --    7318
         0 -> 363 --  -1 --   3 --  68 --  -1 --    7185
         0 -> 364 --  -1 --   1 --  12 --  -1 --    7119
         0 -> 365 --  -1 --   1 --   7 --  -1 --    7436
         0 -> 366 --  -1 --   1 --  68 --  -1 --    7292
         0 -> 367 --  -1 --   2 --   8 --  -1 --    7457
         0 -> 368 --  -1 --   1 --   9 --  -1 --    6953
         0 -> 369 --  -1 --   2 --  69 --  -1 --    7347
         0 -> 370 --  -1 --   1 --  72 --  -1 --    7367
         0 -> 371 --  -1 --   2 --  35 --  -1 --    7410
         0 -> 372 --  -1 --   1 --  69 --  -1 --    7162
         0 -> 373 --  -1 --   1 --  71 --  -1 --    7296
         0 -> 374 --   0 --   0 --  13 --  -1 --    7300
         0 -> 375 --  -1 --   1 --  72 --  -1 --    7344
         0 -> 376 --   0 --   0 --  36 --  -1 --    7105
         0 -> 377 --  -1 --   1 --  75 --  -1 --    7520
         0 -> 378 --   0 --   0 --  68 --  -1 --    7445
         0 -> 379 --   0 --   0 --  37 --  -1 --    7065
         0 -> 380 --  -1 --   1 --  76 --  -1 --    7395
         0 -> 381 --  -1 --   2 --  77 --  -1 --    7236
         0 -> 382 --  -1 --   2 --  73 --  -1 --    7408
         0 -> 383 --  -1 --   3 --  17 --  -1 --    7279
         0 -> 384 --  -1 --   2 --  72 --  -1 --    7046
         0 -> 385 --  -1 --   2 --  73 --  -1 --    7009
         0 -> 386 --  -1 --   1 --  81 --  -1 --    6909
         0 -> 387 --  -1 --   2 --  80 --  -1 --    7082
         0 -> 388 --  -1 --   1 --   5 --  -1 --    7015
         0 -> 389 --  -1 --   2 --  10 --  -1 --    7278
         0 -> 390 --  -1 --   1 --  11 --  -1 --    7163
         0 -> 391 --   0 --   0 --  95 --  -1 --    7459
         0 -> 392 --   0 --   0 --  87 --  -1 --    6934
         0 -> 393 --  -1 --   1 --  12 --  -1 --    6969
         0 -> 394 --  -1 --   1 --  36 --  -1 --    6988
         0 -> 395 --  -1 --   1 --  18 --  -1 --    7258
         0 -> 396 --   0 --   0 --  36 --  -1 --    7412
         0 -> 397 --   0 --   0 --  74 --  -1 --    7346
         0 -> 398 --   0 --   0 --  13 --  -1 --    6997
         0 -> 399 --   0 --   0 --  78 --  -1 --    6929
         0 -> 400 --  -1 --   1 --  40 --  -1 --    7099
         0 -> 401 --  -1 --   5 --  13 --  -1 --    6942
         0 -> 402 --  -1 --   1 --   7 --  -1 --    7423
         0 -> 403 --  -1 --   2 --  30 --  -1 --    6958
         0 -> 404 --  -1 --   3 --  13 --  -1 --    7414
         0 -> 405 --  -1 --   2 --   1 --  -1 --    7494
         0 -> 406 --  -1 --   2 --  30 --  -1 --    7513
         0 -> 407 --  -1 --   1 --  14 --  -1 --    7165
         0 -> 408 --  -1 --   1 --  15 --  -1 --    7317
         0 -> 409 --   0 --   0 --  26 --  -1 --    6981
         0 -> 410 --  -1 --   1 --  15 --  -1 --    6851
         0 -> 411 --  -1 --   1 --   7 --  -1 --    7227
         0 -> 412 --  -1 --   7 --  40 --  -1 --    6891
         0 -> 413 --  -1 --   1 --  44 --  -1 --    6877
         0 -> 414 --  -1 --   3 --  45 --  -1 --    6884
         0 -> 415 --  -1 --   2 --  45 --  -1 --    6957
         0 -> 416 --  -1 --   2 --  15 --  -1 --    7071
         0 -> 417 --  -1 --   1 --  17 --  -1 --    7267
         0 -> 418 --  -1 --   1 --  44 --  -1 --    7045
         0 -> 419 --  -1 --   1 --  66 --  -1 --    7479
         0 -> 420 --  -1 --   1 --  46 --  -1 --    7374
         0 -> 421 --  -1 --   4 --  45 --  -1 --    7215
         0 -> 422 --  -1 --   1 --  46 --  -1 --    6948
         0 -> 423 --  -1 --   2 --  47 --  -1 --    7429
         0 -> 424 --  -1 --   2 --   8 --  -1 --    6984
         0 -> 425 --  -1 --   2 --  54 --  -1 --    7309
         0 -> 426 --  -1 --   1 --  55 --  -1 --    7107
         0 -> 427 --   0 --   0 --  41 --  -1 --    7286
         0 -> 428 --  -1 --   1 --  46 --  -1 --    7390
         0 -> 429 --  -1 --   2 --   9 --  -1 --    7406
         0 -> 430 --   0 --   0 --   7 --  -1 --    7046
         0 -> 431 --  -1 --   1 --  55 --  -1 --    6939
         0 -> 432 --   0 --   0 --  57 --  -1 --    7306
         0 -> 433 --   0 --   0 --  19 --  -1 --    6984
         0 -> 434 --  -1 --   1 --  16 --  -1 --    7032
         0 -> 435 --  -1 --   2 --  63 --  -1 --    7388
         0 -> 436 --  -1 --   1 --   7 --  -1 --    7032
         0 -> 437 --   0 --   0 --  16 --  -1 --    7073
         0 -> 438 --   0 --   0 --  47 --  -1 --    7542
         0 -> 439 --  -1 --   1 --  15 --  -1 --    7524
         0 -> 440 --  -1 --   1 --   1 --  -1 --    7189
         0 -> 441 --  -1 --   1 --   7 --  -1 --    6904
         0 -> 442 --  -1 --   1 --   2 --  -1 --    7298
         0 -> 443 --  -1 --   1 --  10 --  -1 --    7504
         0 -> 444 --  -1 --   2 --   8 --  -1 --    7255
         0 -> 445 --  -1 --   1 --  13 --  -1 --    6861
         0 -> 446 --  -1 --   1 --   3 --  -1 --    6945
         0 -> 447 --  -1 --   1 --  17 --  -1 --    7284
         0 -> 448 --  -1 --   1 --   8 --  -1 --    7109
         0 -> 449 --  -1 --   2 --  81 --  -1 --    7204
         0 -> 450 --  -1 --   1 --  70 --  -1 --    7390
