GLOBALTIME -> ID  -- St  -- D-> -- D<- -- LCP -- TimeToComplete
         0 ->  39 --  -1 --   1 --   2 --  -1 --    7278
         0 ->  40 --  -1 --   1 --   3 --  -1 --    6937
         0 ->  41 --  -1 --   1 --  11 --  -1 --    7462
         0 ->  42 --  -1 --   1 --   4 --  -1 --    7091
         0 ->  43 --  -1 --   1 --   1 --  -1 --    7298
         0 ->  44 --  -1 --   2 --  12 --  -1 --    7120
         0 ->  45 --  -1 --   1 --  11 --  -1 --    6907
         0 ->  46 --  -1 --   1 --   5 --  -1 --    7370
         0 ->  47 --  -1 --   1 --   5 --  -1 --    7532
         0 ->  48 --  -1 --   1 --   5 --  -1 --    7083
         0 ->  49 --  -1 --   2 --   1 --  -1 --    7134
         0 ->  50 --  -1 --   1 --   1 --  -1 --    7040
         0 ->  51 --  -1 --   2 --   8 --  -1 --    7284
         0 ->  52 --  -1 --   1 --   2 --  -1 --    7421
         0 ->  53 --  -1 --   2 --   2 --  -1 --    7028
         0 ->  54 --  -1 --   2 --   8 --  -1 --    7201
         0 ->  55 --  -1 --   2 --   9 --  -1 --    7367
         0 ->  56 --  -1 --   2 --   3 --  -1 --    6892
         0 ->  57 --   0 --   0 --  15 --  -1 --    6850
         0 ->  58 --  -1 --   1 --  15 --  -1 --    7326
         0 ->  59 --  -1 --   1 --  13 --  -1 --    6982
         0 ->  60 --  -1 --   2 --   1 --  -1 --    7009
         0 ->  61 --  -1 --   1 --   1 --  -1 --    7125
         0 ->  62 --  -1 --   3 --  12 --  -1 --    6905
         0 ->  63 --  -1 --   3 --   1 --  -1 --    7079
         0 ->  64 --  -1 --   1 --   1 --  -1 --    6859
         0 ->  65 --  -1 --   1 --   1 --  -1 --    7100
         0 ->  66 --  -1 --   1 --   9 --  -1 --    7500
         0 ->  67 --  -1 --   2 --   2 --  -1 --    7506
         0 ->  68 --   0 --   0 --   3 --  -1 --    7291
         0 ->  69 --  -1 --   2 --   2 --  -1 --    7465
         0 ->  70 --   0 --   0 --  14 --  -1 --    7122
         0 ->  71 --   0 --   0 --   9 --  -1 --    7077
         0 ->  72 --   0 --   0 --  10 --  -1 --    7049
         0 ->  73 --  -1 --   1 --  15 --  -1 --    7300
         0 ->  74 --  -1 --   2 --   2 --  -1 --    7548
         0 ->  75 --  -1 --   1 --   3 --  -1 --    7457
         0 ->  76 --  -1 --   1 --   1 --  -1 --    7551
         0 ->  77 --   0 --   0 --  17 --  -1 --    7464
         0 ->  78 --  -1 --   1 --  16 --  -1 --    7550
         0 ->  79 --  -1 --   2 --   2 --  -1 --    7003
         0 ->  80 --  -1 --   1 --   3 --  -1 --    7209
         0 ->  81 --  -1 --   2 --   4 --  -1 --    7380
         0 ->  82 --  -1 --   2 --   3 --  -1 --    7248
         0 ->  83 --  -1 --   3 --   1 --  -1 --    7084
         0 ->  84 --  -1 --   2 --   4 --  -1 --    7515
         0 ->  85 --  -1 --   2 --   3 --  -1 --    6939
         0 ->  86 --  -1 --   1 --   8 --  -1 --    7022
         0 ->  87 --   0 --   0 --   9 --  -1 --    6913
         0 ->  88 --  -1 --   1 --   1 --  -1 --    6923
         0 ->  89 --  -1 --   2 --  16 --  -1 --    7524
         0 ->  90 --  -1 --   1 --  17 --  -1 --    7432
         0 ->  91 --   0 --   0 --  10 --  -1 --    6923
         0 ->  92 --  -1 --   1 --   5 --  -1 --    7554
         0 ->  93 --  -1 --   1 --  18 --  -1 --    6955
         0 ->  94 --  -1 --   1 --   3 --  -1 --    7298
         0 ->  95 --   0 --   0 --   2 --  -1 --    7423
         0 ->  96 --   0 --   0 --   1 --  -1 --    7183
         0 ->  97 --   0 --   0 --   4 --  -1 --    6910
         0 ->  98 --  -1 --   1 --  19 --  -1 --    7556
         0 ->  99 --   0 --   0 --   6 --  -1 --    7240
         0 -> 100 --  -1 --   1 --   1 --  -1 --    6964
         0 -> 101 --  -1 --   5 --   2 --  -1 --    7056
         0 -> 102 --  -1 --   1 --   1 --  -1 --    7403
         0 -> 103 --  -1 --   2 --   2 --  -1 --    6960
         0 -> 104 --  -1 --   2 --   2 --  -1 --    7271
         0 -> 105 --  -1 --   2 --   4 --  -1 --    7386
         0 -> 106 --  -1 --   2 --  17 --  -1 --    7335
         0 -> 107 --  -1 --   1 --   3 --  -1 --    7083
         0 -> 108 --  -1 --   2 --   4 --  -1 --    7043
         0 -> 109 --  -1 --   1 --   7 --  -1 --    7237
         0 -> 110 --  -1 --   3 --   7 --  -1 --    7020
         0 -> 111 --  -1 --   2 --   3 --  -1 --    7277
         0 -> 112 --  -1 --   2 --   4 --  -1 --    7092
         0 -> 113 --  -1 --   1 --  20 --  -1 --    7553
         0 -> 114 --  -1 --   1 --  22 --  -1 --    7169
         0 -> 115 --   0 --   0 --  21 --  -1 --    6926
         0 -> 116 --  -1 --   2 --   4 --  -1 --    7214
         0 -> 117 --  -1 --   1 --   9 --  -1 --    6962
         0 -> 118 --  -1 --   1 --   8 --  -1 --    6963
         0 -> 119 --   0 --   0 --   2 --  -1 --    7165
         0 -> 120 --  -1 --   1 --   4 --  -1 --    6887
         0 -> 121 --  -1 --   4 --   2 --  -1 --    7533
         0 -> 122 --  -1 --   1 --   8 --  -1 --    6899
         0 -> 123 --  -1 --   1 --   9 --  -1 --    7386
         0 -> 124 --  -1 --   2 --  23 --  -1 --    6968
         0 -> 125 --  -1 --   2 --  26 --  -1 --    7503
         0 -> 126 --  -1 --   1 --  27 --  -1 --    7556
         0 -> 127 --  -1 --   1 --   5 --  -1 --    7195
         0 -> 128 --  -1 --   1 --   3 --  -1 --    7057
         0 -> 129 --  -1 --   1 --  24 --  -1 --    7319
         0 -> 130 --   0 --   0 --   3 --  -1 --    6974
         0 -> 131 --  -1 --   1 --  27 --  -1 --    7160
         0 -> 132 --  -1 --   1 --  29 --  -1 --    7106
         0 -> 133 --  -1 --   1 --   2 --  -1 --    6983
         0 -> 134 --  -1 --   3 --   6 --  -1 --    6910
         0 -> 135 --  -1 --   1 --   7 --  -1 --    7039
         0 -> 136 --   0 --   0 --   5 --  -1 --    6850
         0 -> 137 --  -1 --   1 --   4 --  -1 --    7270
         0 -> 138 --  -1 --   1 --   4 --  -1 --    7187
         0 -> 139 --   0 --   0 --   3 --  -1 --    7168
         0 -> 140 --  -1 --   1 --   2 --  -1 --    7340
         0 -> 141 --  -1 --   1 --  25 --  -1 --    7025
         0 -> 142 --  -1 --   1 --   3 --  -1 --    6866
         0 -> 143 --  -1 --   1 --  10 --  -1 --    7346
         0 -> 144 --  -1 --   2 --  26 --  -1 --    7004
         0 -> 145 --  -1 --   1 --   8 --  -1 --    7526
         0 -> 146 --  -1 --   1 --   4 --  -1 --    7139
         0 -> 147 --  -1 --   1 --   2 --  -1 --    7404
         0 -> 148 --  -1 --   1 --   2 --  -1 --    7479
         0 -> 149 --  -1 --   2 --   3 --  -1 --    7495
         0 -> 150 --  -1 --   1 --   6 --  -1 --    6994
         0 -> 151 --  -1 --   2 --  20 --  -1 --    7053
         0 -> 152 --  -1 --   1 --   4 --  -1 --    7009
         0 -> 153 --  -1 --   2 --   4 --  -1 --    7421
         0 -> 154 --  -1 --   3 --   7 --  -1 --    7103
         0 -> 155 --  -1 --   2 --  21 --  -1 --    7109
         0 -> 156 --  -1 --   1 --   5 --  -1 --    6900
         0 -> 157 --  -1 --   1 --  31 --  -1 --    6963
         0 -> 158 --  -1 --   1 --  26 --  -1 --    6863
         0 -> 159 --  -1 --   2 --  27 --  -1 --    7082
         0 -> 160 --  -1 --   2 --  27 --  -1 --    7392
         0 -> 161 --  -1 --   1 --  14 --  -1 --    7415
         0 -> 162 --  -1 --   3 --   6 --  -1 --    7449
         0 -> 163 --  -1 --   3 --   2 --  -1 --    7396
         0 -> 164 --  -1 --   1 --   2 --  -1 --    7157
         0 -> 165 --  -1 --   1 --   2 --  -1 --    7548
         0 -> 166 --  -1 --   1 --  28 --  -1 --    6953
         0 -> 167 --  -1 --   2 --   3 --  -1 --    7248
         0 -> 168 --  -1 --   1 --   4 --  -1 --    7354
         0 -> 169 --  -1 --   2 --   3 --  -1 --    7434
         0 -> 170 --  -1 --   1 --  31 --  -1 --    7328
         0 -> 171 --  -1 --   1 --  28 --  -1 --    7441
         0 -> 172 --   0 --   0 --  29 --  -1 --    7450
         0 -> 173 --   0 --   0 --  10 --  -1 --    7100
         0 -> 174 --   0 --   0 --   3 --  -1 --    7282
         0 -> 175 --   0 --   0 --  30 --  -1 --    7098
         0 -> 176 --  -1 --   2 --   9 --  -1 --    7042
         0 -> 177 --   0 --   0 --  13 --  -1 --    7009
         0 -> 178 --  -1 --   1 --  32 --  -1 --    6967
         0 -> 179 --  -1 --   1 --  15 --  -1 --    7126
         0 -> 180 --  -1 --   1 --  29 --  -1 --    7300
         0 -> 181 --  -1 --   2 --  30 --  -1 --    6957
         0 -> 182 --  -1 --   2 --  10 --  -1 --    7242
         0 -> 183 --  -1 --   3 --  10 --  -1 --    7520
         0 -> 184 --  -1 --   2 --  10 --  -1 --    7335
         0 -> 185 --  -1 --   2 --   4 --  -1 --    7205
         0 -> 186 --  -1 --   1 --  35 --  -1 --    7453
         0 -> 187 --  -1 --   1 --  33 --  -1 --    7547
         0 -> 188 --  -1 --   1 --  20 --  -1 --    7365
         0 -> 189 --  -1 --   2 --   5 --  -1 --    6950
         0 -> 190 --  -1 --   1 --   6 --  -1 --    7491
         0 -> 191 --   0 --   0 --  46 --  -1 --    6892
         0 -> 192 --   0 --   0 --  21 --  -1 --    7468
         0 -> 193 --  -1 --   1 --   7 --  -1 --    7150
         0 -> 194 --   0 --   0 --  10 --  -1 --    6901
         0 -> 195 --   0 --   0 --  11 --  -1 --    7547
         0 -> 196 --   0 --   0 --  32 --  -1 --    7437
         0 -> 197 --   0 --   0 --  11 --  -1 --    7073
         0 -> 198 --  -1 --   1 --   8 --  -1 --    6862
         0 -> 199 --   0 --   0 --  31 --  -1 --    6981
         0 -> 200 --  -1 --   2 --  33 --  -1 --    6928
         0 -> 201 --  -1 --   5 --  34 --  -1 --    7061
         0 -> 202 --  -1 --   1 --  16 --  -1 --    7423
         0 -> 203 --  -1 --   2 --   5 --  -1 --    7453
         0 -> 204 --  -1 --   1 --   8 --  -1 --    6958
         0 -> 205 --  -1 --   2 --   5 --  -1 --    7543
         0 -> 206 --  -1 --   2 --   1 --  -1 --    7195
         0 -> 207 --  -1 --   1 --  35 --  -1 --    7318
         0 -> 208 --  -1 --   3 --  36 --  -1 --    7461
         0 -> 209 --  -1 --   1 --   8 --  -1 --    6948
         0 -> 210 --  -1 --   2 --  38 --  -1 --    7003
         0 -> 211 --  -1 --   2 --   5 --  -1 --    7386
         0 -> 212 --  -1 --   2 --   8 --  -1 --    6919
         0 -> 213 --  -1 --   1 --  36 --  -1 --    7169
         0 -> 214 --  -1 --   1 --  41 --  -1 --    7324
         0 -> 215 --  -1 --   2 --  37 --  -1 --    7495
         0 -> 216 --  -1 --   2 --  22 --  -1 --    7004
         0 -> 217 --  -1 --   1 --  28 --  -1 --    7428
         0 -> 218 --  -1 --   2 --  40 --  -1 --    7164
         0 -> 219 --  -1 --   2 --   1 --  -1 --    7069
         0 -> 220 --  -1 --   1 --  22 --  -1 --    7115
         0 -> 221 --  -1 --   4 --   9 --  -1 --    7096
         0 -> 222 --  -1 --   1 --   9 --  -1 --    7185
         0 -> 223 --   0 --   0 --  10 --  -1 --    7313
         0 -> 224 --  -1 --   2 --  41 --  -1 --    7445
         0 -> 225 --  -1 --   2 --  51 --  -1 --    7037
         0 -> 226 --  -1 --   1 --  52 --  -1 --    7378
         0 -> 227 --  -1 --   1 --  41 --  -1 --    7389
         0 -> 228 --  -1 --   1 --  10 --  -1 --    7035
         0 -> 229 --  -1 --   1 --  42 --  -1 --    6949
         0 -> 230 --  -1 --   2 --   6 --  -1 --    6876
         0 -> 231 --  -1 --   1 --  52 --  -1 --    6893
         0 -> 232 --  -1 --   1 --  54 --  -1 --    7155
         0 -> 233 --  -1 --   1 --  34 --  -1 --    7352
         0 -> 234 --  -1 --   1 --   6 --  -1 --    7326
         0 -> 235 --  -1 --   3 --  32 --  -1 --    6932
         0 -> 236 --  -1 --   2 --  34 --  -1 --    7414
         0 -> 237 --   0 --   0 --  10 --  -1 --    7521
         0 -> 238 --  -1 --   1 --  11 --  -1 --    7149
         0 -> 239 --   0 --   0 --   7 --  -1 --    7173
         0 -> 240 --  -1 --   1 --   5 --  -1 --    7269
         0 -> 241 --  -1 --   1 --   7 --  -1 --    7407
         0 -> 242 --  -1 --   1 --   6 --  -1 --    7041
         0 -> 243 --  -1 --   1 --  35 --  -1 --    7514
         0 -> 244 --  -1 --   2 --   8 --  -1 --    7472
         0 -> 245 --  -1 --   3 --  42 --  -1 --    6917
         0 -> 246 --  -1 --   1 --   7 --  -1 --    7014
         0 -> 247 --  -1 --   1 --  35 --  -1 --    7201
         0 -> 248 --  -1 --   1 --   7 --  -1 --    7501
         0 -> 249 --  -1 --   2 --   7 --  -1 --    7402
         0 -> 250 --  -1 --   1 --   8 --  -1 --    7085
         0 -> 251 --  -1 --   2 --  45 --  -1 --    7481
         0 -> 252 --  -1 --   1 --  35 --  -1 --    7255
         0 -> 253 --  -1 --   2 --   8 --  -1 --    6841
         0 -> 254 --  -1 --   1 --  42 --  -1 --    7496
         0 -> 255 --   0 --   0 --  46 --  -1 --    7081
         0 -> 256 --  -1 --   2 --   9 --  -1 --    6972
         0 -> 257 --  -1 --   1 --  42 --  -1 --    7042
         0 -> 258 --  -1 --   1 --  58 --  -1 --    7521
         0 -> 259 --   0 --   0 --   9 --  -1 --    7242
         0 -> 260 --  -1 --   2 --  43 --  -1 --    7358
         0 -> 261 --  -1 --   1 --  43 --  -1 --    7304
         0 -> 262 --  -1 --   3 --  43 --  -1 --    7411
         0 -> 263 --  -1 --   3 --  59 --  -1 --    7465
         0 -> 264 --  -1 --   1 --  43 --  -1 --    7250
         0 -> 265 --  -1 --   1 --   8 --  -1 --    7137
         0 -> 266 --  -1 --   1 --  10 --  -1 --    7055
         0 -> 267 --  -1 --   2 --   9 --  -1 --    6886
         0 -> 268 --   0 --   0 --  10 --  -1 --    6933
         0 -> 269 --  -1 --   2 --  60 --  -1 --    7482
         0 -> 270 --  -1 --   1 --  45 --  -1 --    7161
         0 -> 271 --   0 --   0 --   9 --  -1 --    7111
         0 -> 272 --  -1 --   2 --  11 --  -1 --    7458
         0 -> 273 --  -1 --   1 --  99 --  -1 --    7184
         0 -> 274 --  -1 --   1 --  44 --  -1 --    7081
         0 -> 275 --   0 --   0 --  98 --  -1 --    7029
         0 -> 276 --   0 --   0 --   5 --  -1 --    7421
         0 -> 277 --  -1 --   1 -- 108 --  -1 --    7319
         0 -> 278 --   0 --   0 --  10 --  -1 --    7002
         0 -> 279 --   0 --   0 --  44 --  -1 --    7357
         0 -> 280 --  -1 --   1 --  12 --  -1 --    6875
         0 -> 281 --  -1 --   2 --  13 --  -1 --    7303
         0 -> 282 --  -1 --   2 --  45 --  -1 --    7134
         0 -> 283 --  -1 --   3 --   5 --  -1 --    7169
         0 -> 284 --  -1 --   2 -- 109 --  -1 --    6904
         0 -> 285 --  -1 --   2 --  12 --  -1 --    6906
         0 -> 286 --  -1 --   1 --  15 --  -1 --    6888
         0 -> 287 --  -1 --   1 -- 116 --  -1 --    7237
         0 -> 288 --  -1 --   1 --   7 --  -1 --    7296
         0 -> 289 --  -1 --   2 --   9 --  -1 --    6959
         0 -> 290 --  -1 --   1 --  10 --  -1 --    6865
         0 -> 291 --   0 --   0 --  21 --  -1 --    7235
         0 -> 292 --  -1 --   1 --  51 --  -1 --    7478
         0 -> 293 --  -1 --   1 --  11 --  -1 --    7355
         0 -> 294 --   0 --   0 --  30 --  -1 --    7252
         0 -> 295 --   0 --   0 --   6 --  -1 --    7543
         0 -> 296 --  -1 --   1 --   8 --  -1 --    7360
         0 -> 297 --   0 --   0 --  46 --  -1 --    7250
         0 -> 298 --   0 --   0 --  12 --  -1 --    7553
         0 -> 299 --   0 --   0 -- 111 --  -1 --    7027
         0 -> 300 --  -1 --   3 --  46 --  -1 --    7080
         0 -> 301 --  -1 --   5 --  43 --  -1 --    7330
         0 -> 302 --  -1 --   1 --  33 --  -1 --    7406
         0 -> 303 --  -1 --   2 --  29 --  -1 --    7356
         0 -> 304 --  -1 --   2 --   7 --  -1 --    7389
         0 -> 305 --  -1 --   2 --  37 --  -1 --    7049
         0 -> 306 --  -1 --   2 --   9 --  -1 --    6913
         0 -> 307 --  -1 --   1 --  44 --  -1 --    7051
         0 -> 308 --  -1 --   1 --  45 --  -1 --    7536
         0 -> 309 --  -1 --   2 -- 117 --  -1 --    7514
         0 -> 310 --  -1 --   1 --  78 --  -1 --    7431
         0 -> 311 --  -1 --   2 --  37 --  -1 --    7470
         0 -> 312 --  -1 --   4 --  55 --  -1 --    6983
         0 -> 313 --  -1 --   1 --  53 --  -1 --    7148
         0 -> 314 --  -1 --   1 --  58 --  -1 --    7457
         0 -> 315 --  -1 --   1 --  54 --  -1 --    6852
         0 -> 316 --  -1 --   2 --  52 --  -1 --    7166
         0 -> 317 --  -1 --   2 --  87 --  -1 --    7098
         0 -> 318 --  -1 --   1 --  70 --  -1 --    7266
         0 -> 319 --  -1 --   1 --   2 --  -1 --    7236
         0 -> 320 --  -1 --   1 --  59 --  -1 --    7345
         0 -> 321 --  -1 --   4 --  46 --  -1 --    7476
         0 -> 322 --  -1 --   1 --  71 --  -1 --    7282
         0 -> 323 --  -1 --   2 --  72 --  -1 --    6983
         0 -> 324 --  -1 --   2 --   3 --  -1 --    7379
         0 -> 325 --  -1 --   2 --  50 --  -1 --    6876
         0 -> 326 --  -1 --   1 --  51 --  -1 --    7533
         0 -> 327 --  -1 --   2 --  55 --  -1 --    7241
         0 -> 328 --  -1 --   1 --  47 --  -1 --    7434
         0 -> 329 --  -1 --   1 --   4 --  -1 --    6891
         0 -> 330 --   0 --   0 -- 118 --  -1 --    7413
         0 -> 331 --  -1 --   1 --  51 --  -1 --    6924
         0 -> 332 --  -1 --   1 --  53 --  -1 --    7409
         0 -> 333 --  -1 --   1 --   2 --  -1 --    7146
         0 -> 334 --   0 --   0 --  43 --  -1 --    7532
         0 -> 335 --  -1 --   2 --  63 --  -1 --    6917
         0 -> 336 --  -1 --   1 --  79 --  -1 --    7332
         0 -> 337 --   0 --   0 --  38 --  -1 --    7257
         0 -> 338 --  -1 --   1 --  48 --  -1 --    7259
         0 -> 339 --  -1 --   1 -- 118 --  -1 --    7085
         0 -> 340 --  -1 --   1 --  33 --  -1 --    6984
         0 -> 341 --  -1 --   1 --  39 --  -1 --    7163
         0 -> 342 --  -1 --   1 --  34 --  -1 --    7534
         0 -> 343 --  -1 --   1 --  37 --  -1 --    7553
         0 -> 344 --  -1 --   2 --  40 --  -1 --    6960
         0 -> 345 --  -1 --   2 --   9 --  -1 --    7143
         0 -> 346 --  -1 --   1 --  35 --  -1 --    6901
         0 -> 347 --  -1 --   1 --   9 --  -1 --    7075
         0 -> 348 --  -1 --   1 --  42 --  -1 --    7145
         0 -> 349 --  -1 --   2 --  33 --  -1 --    7049
         0 -> 350 --  -1 --   1 --   3 --  -1 --    7108
         0 -> 351 --  -1 --   2 --  70 --  -1 --    7415
         0 -> 352 --  -1 --   1 --  38 --  -1 --    7295
         0 -> 353 --  -1 --   2 --  34 --  -1 --    7295
         0 -> 354 --  -1 --   4 --  37 --  -1 --    6868
         0 -> 355 --  -1 --   2 --  71 --  -1 --    7318
         0 -> 356 --   0 --   0 --  35 --  -1 --    7557
         0 -> 357 --  -1 --   2 --  45 --  -1 --    6893
         0 -> 358 --  -1 --   1 --  80 --  -1 --    7409
         0 -> 359 --  -1 --   1 --  41 --  -1 --    6862
         0 -> 360 --  -1 --   2 --  10 --  -1 --    7234
         0 -> 361 --  -1 --   1 --  72 --  -1 --    6874
         0 -> 362 --  -1 --   3 --  38 --  -1 --    7193
         0 -> 363 --  -1 --   3 --  38 --  -1 --    7024
         0 -> 364 --  -1 --   1 --  12 --  -1 --    6958
         0 -> 365 --  -1 --   1 --  10 --  -1 --    7184
         0 -> 366 --  -1 --   1 --  38 --  -1 --    7379
         0 -> 367 --  -1 --   2 --  11 --  -1 --    7473
         0 -> 368 --  -1 --   1 --  12 --  -1 --    7369
         0 -> 369 --  -1 --   2 --  39 --  -1 --    7136
         0 -> 370 --  -1 --   1 --  49 --  -1 --    7190
         0 -> 371 --  -1 --   2 -- 100 --  -1 --    7178
         0 -> 372 --  -1 --   1 --  39 --  -1 --    7269
         0 -> 373 --  -1 --   1 --  41 --  -1 --    7212
         0 -> 374 --   0 --   0 --  13 --  -1 --    7101
         0 -> 375 --  -1 --   1 --  49 --  -1 --    7096
         0 -> 376 --  -1 --   2 --  72 --  -1 --    7207
         0 -> 377 --  -1 --   1 --  52 --  -1 --    6922
         0 -> 378 --   0 --   0 --  38 --  -1 --    7386
         0 -> 379 --   0 --   0 --  73 --  -1 --    7116
         0 -> 380 --  -1 --   1 --  53 --  -1 --    6873
         0 -> 381 --  -1 --   2 --  54 --  -1 --    6936
         0 -> 382 --  -1 --   2 --  50 --  -1 --    6864
         0 -> 383 --  -1 --   3 --  39 --  -1 --    6844
         0 -> 384 --  -1 --   2 --  42 --  -1 --    7131
         0 -> 385 --  -1 --   2 --  50 --  -1 --    7474
         0 -> 386 --  -1 --   1 --  58 --  -1 --    7496
         0 -> 387 --   0 --   0 --  57 --  -1 --    7136
         0 -> 388 --  -1 --   1 --   1 --  -1 --    6925
         0 -> 389 --  -1 --   2 --  13 --  -1 --    7166
         0 -> 390 --  -1 --   1 --  14 --  -1 --    7293
         0 -> 391 --   0 --   0 --  92 --  -1 --    6870
         0 -> 392 --  -1 --   1 --  84 --  -1 --    7079
         0 -> 393 --  -1 --   1 --  15 --  -1 --    7137
         0 -> 394 --   0 --   0 -- 101 --  -1 --    6927
         0 -> 395 --   0 --   0 --  40 --  -1 --    7231
         0 -> 396 --  -1 --   1 -- 101 --  -1 --    7458
         0 -> 397 --   0 --   0 --  51 --  -1 --    7175
         0 -> 398 --   0 --   0 --  16 --  -1 --    6948
         0 -> 399 --   0 --   0 --  44 --  -1 --    6944
         0 -> 400 --  -1 --   1 --  47 --  -1 --    7052
         0 -> 401 --  -1 --   5 --  80 --  -1 --    6926
         0 -> 402 --  -1 --   1 --   5 --  -1 --    7410
         0 -> 403 --  -1 --   2 --   8 --  -1 --    7202
         0 -> 404 --   0 --   0 --  40 --  -1 --    7191
         0 -> 405 --  -1 --   2 --  38 --  -1 --    6971
         0 -> 406 --  -1 --   2 --  88 --  -1 --    7174
         0 -> 407 --  -1 --   1 --  81 --  -1 --    7202
         0 -> 408 --  -1 --   1 --  82 --  -1 --    7226
         0 -> 409 --  -1 --   2 --  73 --  -1 --    7061
         0 -> 410 --  -1 --   1 --  83 --  -1 --    7409
         0 -> 411 --  -1 --   1 --  38 --  -1 --    7153
         0 -> 412 --   0 --   0 --  73 --  -1 --    6911
         0 -> 413 --  -1 --   1 --  95 --  -1 --    7093
         0 -> 414 --  -1 --   2 -- 101 --  -1 --    7190
         0 -> 415 --  -1 --   2 --  96 --  -1 --    6949
         0 -> 416 --  -1 --   2 --   1 --  -1 --    7396
         0 -> 417 --  -1 --   4 --  40 --  -1 --    7068
         0 -> 418 --  -1 --   1 --  15 --  -1 --    6909
         0 -> 419 --  -1 --   2 --  56 --  -1 --    7286
         0 -> 420 --  -1 --   1 --  97 --  -1 --    7066
         0 -> 421 --  -1 --   4 --  16 --  -1 --    6925
         0 -> 422 --  -1 --   1 --  97 --  -1 --    7410
         0 -> 423 --  -1 --   1 --  98 --  -1 --    7218
         0 -> 424 --  -1 --   2 --  39 --  -1 --    7097
         0 -> 425 --  -1 --   2 --  54 --  -1 --    7055
         0 -> 426 --  -1 --   1 --  55 --  -1 --    7191
         0 -> 427 --  -1 --   3 --  48 --  -1 --    7290
         0 -> 428 --  -1 --   1 --  17 --  -1 --    7210
         0 -> 429 --  -1 --   2 --  40 --  -1 --    7372
         0 -> 430 --  -1 --   2 --  46 --  -1 --    7502
         0 -> 431 --  -1 --   1 --  55 --  -1 --    7362
         0 -> 432 --  -1 --   2 --  57 --  -1 --    7179
         0 -> 433 --   0 --   0 --  64 --  -1 --    7044
         0 -> 434 --  -1 --   1 --  83 --  -1 --    7376
         0 -> 435 --   0 --   0 -- 112 --  -1 --    7205
         0 -> 436 --  -1 --   1 --  47 --  -1 --    7183
         0 -> 437 --   0 --   0 --  84 --  -1 --    7387
         0 -> 438 --  -1 --   1 --  18 --  -1 --    7176
         0 -> 439 --   0 --   0 --  47 --  -1 --    7359
         0 -> 440 --  -1 --   1 --  56 --  -1 --    7051
         0 -> 441 --  -1 --   1 --  81 --  -1 --    7190
         0 -> 442 --  -1 --   1 --  57 --  -1 --    7465
         0 -> 443 --  -1 --   1 --  41 --  -1 --    7201
         0 -> 444 --  -1 --   2 --  82 --  -1 --    6906
         0 -> 445 --  -1 --   1 --   8 --  -1 --    7346
         0 -> 446 --  -1 --   1 --  58 --  -1 --    7444
         0 -> 447 --  -1 --   1 --  84 --  -1 --    7169
         0 -> 448 --  -1 --   1 --  48 --  -1 --    7370
         0 -> 449 --  -1 --   2 --  56 --  -1 --    7502
